,dcID,RID
5888,36119000402d1,730818
5889,36119006400d0,1006066
5890,36119006801d1,544188
5891,36119013102d2,122741
5892,36119013304d0,1185971
5893,36119013304d1,1185971
5894,36119013500d2,1003769
5895,36119013400d1,1185900
5896,36119013304d2,530796
5897,36119013400d2,1197181
5898,36119014806d5,531640
5899,36119014805d2,541904
5900,36119005400d0,788966
5901,36119005300d0,731865
5902,36119005300d1,1192510
5903,36119014809d2,833487
5904,36027190203d0,192965
5905,36027050203d0,72259
5906,36027080104d0,1246376
5907,36027140801d0,418459
5908,36027220100d0,660264
5909,36027060202d0,660666
5910,36027100000d0,887059
5911,36027040003d0,72650
5912,36027120000d0,553602
5913,36027050204d0,192468
5914,36027140400d0,1135941
5915,36027640002d0,69607
5916,36027070102d0,950267
5917,36027220201d1,553596
5918,36027140602d0,660302
5919,36027080103d0,952528
5920,36027050203d1,1136312
5921,36027220201d2,830098
5922,36027220201d3,830098
5923,36027080202d0,422817
5924,36027020003d0,1134967
5925,36027070301d0,70861
5926,36027140400d1,416071
5927,36027180001d0,1134796
5928,36027020005d0,193669
5929,36027140101d0,416940
5930,36027080202d1,414935
5931,36027080201d0,660694
5932,36027140101d1,418021
5933,36027060201d0,419998
5934,36027220801d0,829234
5935,36027140300d0,1135975
5936,36027220901d0,1134407
5937,36027060400d0,830228
5938,36027140400d2,191185
5939,36027080104d1,193369
5940,36027130003d0,422189
5941,36027150004d0,1135257
5942,36027050103d0,414537
5943,36027140400d3,658690
5944,36027050102d0,421545
5945,36027070301d1,1135245
5946,36027060400d1,830200
5947,36027210301d0,658625
5948,36027190401d0,418147
5949,36027220100d1,1134124
5950,36027140101d2,951331
5951,36027210201d1,660093
5952,36027200002d0,658786
5953,36027300000d0,955569
5954,36027300000d1,418287
5955,36027100000d1,829662
5956,36027100000d2,887059
5957,36027160003d0,416274
5958,36027160005d0,422021
5959,36027120000d1,830352
5960,36027110005d0,421417
5961,36027220100d2,954166
5962,36027130005d0,417642
5963,36027150004d1,1135257
5964,36027160005d1,829124
5965,36027210201d2,1016940
5966,36027070201d0,828904
5967,36027140101d3,831264
5968,36027140500d0,1133246
5969,36027050102d1,70211
5970,36027210101d0,192915
5971,36027220901d1,659345
5972,36027300000d2,192068
5973,36027080104d2,1135834
5974,36027050102d2,70211
5975,36027050203d2,952339
5976,36027050103d1,191071
5977,36027190204d0,191990
5978,36027140700d0,72367
5979,36027080201d1,951839
5980,36027050102d3,955621
5981,36027060202d1,422758
5982,36027060400d2,658705
5983,36027060301d0,418191
5984,36027300000d3,70995
5985,36027410000d0,68371
5986,36027410000d1,68371
5987,36027070401d0,417974
5988,36027050203d3,1137810
5989,36027190301d0,68334
5990,36047013100d0,769824
5991,36047041700d0,796469
5992,36047042300d0,665406
5993,36047092800d0,765320
5994,36047003700d0,423605
5995,36047034200d1,660970
5996,36047113400d0,803165
5997,36047007100d0,73462
5998,36047079200d0,663556
5999,36047013100d1,769824
6000,36047001300d0,663643
6001,36047001300d1,424677
6002,36047037500d0,802868
6003,36047001100d1,425575
6004,36047040300d0,768196
6005,36047079802d0,73594
6006,36047030200d0,665811
6007,36047079000d0,794354
6008,36047057000d1,795719
6009,36047097400d0,765383
6010,36047089400d1,663142
6011,36047050000d1,765164
6012,36047017100d0,767252
6013,36047007700d0,663751
6014,36047000100d1,662913
6015,36047020500d0,803907
6016,36047013100d2,769824
6017,36047027000d0,1293240
6018,36047057200d0,766986
6019,36047029000d0,765482
6020,36047043500d0,796484
6021,36047078400d0,662242
6022,36047055100d1,795990
6023,36047052700d1,767741
6024,36047045300d0,425048
6025,36047089000d1,769619
6026,36047021300d0,663544
6027,36047116600d0,796440
6028,36047043300d1,765231
6029,36047032900d0,766806
6030,36047027900d1,1293268
6031,36047018100d0,769403
6032,36047010400d1,802723
6033,36047035000d1,194481
6034,36047121000d0,765997
6035,36047009200d1,764801
6036,36047037500d1,765250
6037,36047002300d1,663225
6038,36047054600d0,795269
6039,36047069602d0,660849
6040,36047064600d0,663469
6041,36047008400d0,662374
6042,36047112200d0,661937
6043,36047042300d1,768514
6044,36047036002d1,956439
6045,36047079400d0,665863
6046,36047095600d1,794738
6047,36047092800d1,794666
6048,36105950100d0,831622
6049,36105951700d0,523123
6050,36105950800d0,519751
6051,36105951500d0,114214
6052,36105951200d0,727841
6053,36105951900d0,113902
6054,36105951800d0,522362
6055,36105951800d1,520295
6056,36105951600d0,519081
6057,36105951200d1,113970
6058,36105951900d1,113902
6059,36105951200d2,1177803
6060,36105950100d2,1265111
6061,36105951800d2,727272
6062,36105951100d0,208766
6063,36105951100d1,208766
6064,36105951800d3,522530
6065,36105951100d2,208766
6066,36105950700d0,727321
6067,36105950800d1,1178582
6068,36105950500d0,1177568
6069,36105950100d3,113525
6070,36105951700d1,727590
6071,36119013102d3,1190657
6072,36119005500d1,126327
6073,36119008200d1,788909
6074,36119001504d0,532967
6075,36119000600d0,739666
6076,36119000202d1,732952
6077,36119008602d2,1187848
6078,36119000103d1,738916
6079,36119011600d3,531044
6080,36119011600d4,730849
6081,36119014805d3,739034
6082,36119012101d1,544499
6083,36119012400d0,1202547
6084,36119009703d1,737714
6085,36119006000d2,535157
6086,36119007401d1,733741
6087,36119007900d0,736687
6088,36119008200d2,532005
6089,36119008100d0,736668
6090,36119000201d1,535676
6091,36119006900d1,533233
6092,36119008602d3,1268970
6093,36119001504d1,734402
6094,36119002600d1,545212
6095,36119003700d1,1006816
6096,36119010500d0,540257
6097,36119000103d2,737095
6098,36119008404d1,733979
6099,36119008302d1,539856
6100,36119011600d5,1188189
6101,36119014804d2,735601
6102,36119006802d2,546029
6103,36119009701d1,1272615
6104,36119012700d0,1005017
6105,36119010000d2,538139
6106,36119010200d2,1018672
6107,36119008602d4,1005987
6108,36119010500d1,1003464
6109,36119001200d1,789147
6110,36119012802d2,1195453
6111,36119012503d0,1267860
6112,36119012502d1,534764
6113,36119012802d3,736897
6114,36119012600d3,546874
6115,36119012501d0,1189534
6116,36119014805d4,535209
6117,36119001600d0,212244
6118,36119014804d3,736084
6119,36119014908d0,534029
6120,36119012700d1,832313
6121,36119012303d0,1203414
6122,36119009703d2,546537
6123,36119014604d0,125944
6124,36119014606d0,1007648
6125,36119014000d0,730777
6126,36119000401d2,539762
6127,36119006400d1,789437
6128,36119006600d0,735491
6129,36119010300d1,533406
6130,36119011800d1,545196
6131,36119009200d1,1017613
6132,36119014809d3,833491
6133,36119012502d2,1001487
6134,36119012303d1,736862
6135,36119000701d1,1271878
6136,36119014804d4,545549
6137,36119007900d1,536722
6138,36119007900d2,536722
6139,36119011000d1,539500
6140,36119002700d0,1002649
6141,36119005200d0,544323
6142,36119014500d0,122030
6143,36119012303d2,541050
6144,36119012200d0,1272871
6145,36119009702d4,1186310
6146,36119003300d0,832829
6147,36119006802d3,1190806
6148,36119002700d1,790305
6149,36119010901d0,214046
6150,36119003000d2,123848
6151,36119007200d0,788847
6152,36119003500d0,789288
6153,36119002700d2,541469
6154,36119014300d0,553709
6155,36119006400d2,737253
6156,36119007300d1,731182
6157,36119002900d0,790294
6158,36119013000d3,539057
6159,36119014100d0,790313
6160,36119008200d3,788909
6161,36119007900d3,740019
6162,36119013301d0,736259
6163,36119014908d1,534030
6164,36119003100d3,545209
6165,36119007800d0,213832
6166,36119010902d0,531338
6167,36119003200d0,790200
6168,36119001000d0,789602
6169,36119000500d1,531108
6170,36119014809d4,545975
6171,36119007900d4,737746
6172,36119009400d0,1271727
6173,36119004800d1,788712
6174,36119013104d1,539467
6175,36119010702d1,531473
6176,36119015000d0,735590
6177,36119015000d1,834044
6178,36119008302d2,542495
6179,36119014901d0,216152
6180,36119014909d0,1002464
6181,36119012200d1,1186861
6182,36119005800d0,736806
6183,36119007700d1,540769
6184,36119000103d3,734606
6185,36119009702d5,1008212
6186,36119000300d0,832533
6187,36119000201d3,801907
6188,36119002202d0,544010
6189,36119000500d2,1186298
6190,36119000300d1,535051
6191,36119014908d2,218432
6192,36119013202d0,733650
6193,36047096400d1,767964
6194,36047043500d1,796484
6195,36047079400d1,662463
6196,36047016500d1,664262
6197,36047049500d0,794903
6198,36047052000d1,1284341
6199,36047077000d0,766483
6200,36047117601d0,767606
6201,36047118201d0,664651
6202,36047096400d2,764811
6203,36047002100d0,662153
6204,36047027000d1,1291977
6205,36047020500d1,768506
6206,36047052300d0,766553
6207,36047048400d0,795465
6208,36047110400d0,796770
6209,36047054500d0,664821
6210,36047032100d0,796602
6211,36047087000d0,1284039
6212,36047079000d1,662953
6213,36047027600d0,805237
6214,36047072200d0,805202
6215,36047082200d0,1283999
6216,36047051602d0,767142
6217,36047041000d0,794810
6218,36047038200d0,664644
6219,36047043000d0,765420
6220,36047032500d1,796843
6221,36047082200d1,768144
6222,36047080200d2,768147
6223,36047021700d0,768429
6224,36047030700d0,803700
6225,36047083800d0,802979
6226,36047022100d0,794330
6227,36047030500d0,795853
6228,36047035500d1,796611
6229,36047035500d2,426132
6230,36047040400d0,664082
6231,36047028800d0,766935
6232,36047099800d0,424255
6233,36047049000d0,766710
6234,36047052600d1,662934
6235,36047079400d2,662463
6236,36047080800d0,769813
6237,36047082800d0,767779
6238,36047034700d0,765723
6239,36047079000d2,765602
6240,36047037500d2,802868
6241,36047005900d0,663083
6242,36047007500d0,767186
6243,36047120800d0,795957
6244,36047056100d0,803227
6245,36047113400d1,803167
6246,36047088600d3,663037
6247,36047025600d1,803180
6248,36047079400d3,665862
6249,36047032900d1,424002
6250,36047001100d2,1248191
6251,36047005300d0,661780
6252,36047002300d2,660727
6253,36047021100d0,1139508
6254,36047053500d1,664865
6255,36047043200d0,795443
6256,36047114400d1,802742
6257,36047115800d1,805681
6258,36047098200d0,766922
6259,36047029300d0,804089
6260,36047083000d0,425062
6261,36047031701d0,765280
6262,36047021900d0,795375
6263,36047080200d3,768139
6264,36047079400d4,665861
6265,36047034200d2,665200
6266,36047013200d0,424487
6267,36047006800d0,766697
6268,36047102800d0,73309
6269,36103111100d0,784488
6270,36103158900d0,107467
6271,36103170201d0,508429
6272,36103159506d0,716947
6273,36103123202d0,711520
6274,36103146203d0,713316
6275,36103158310d0,984685
6276,36103111900d0,816971
6277,36103112001d0,108811
6278,36103201004d0,492109
6279,36103146106d0,711894
6280,36103146606d0,102750
6281,36103134907d0,498141
6282,36103158206d0,1176025
6283,36103170001d0,725619
6284,36103110803d0,720964
6285,36103124300d0,707513
6286,36103201001d0,508534
6287,36103112210d0,837556
6288,36103158900d1,719979
6289,36103146606d1,499068
6290,36103124101d0,712149
6291,36103123600d0,1164817
6292,36103169800d0,505504
6293,36103158203d0,495154
6294,36103122300d0,111306
6295,36103200901d0,486348
6296,36103111804d0,977602
6297,36103112102d0,712215
6298,36103112102d1,786367
6299,36103112213d0,110782
6300,36103112213d1,987541
6301,36103112210d1,715822
6302,36103112102d2,837586
6303,36103111506d0,511295
6304,36103112206d0,784368
6305,36103169800d1,505442
6306,36103158712d0,495073
6307,36103111506d1,507612
6308,36103169800d2,725771
6309,36103158710d0,987219
6310,36103159601d0,985033
6311,36103169901d0,983383
6312,36103170101d0,716781
6313,36103112206d1,494979
6314,36103122901d0,718248
6315,36103147902d0,726608
6316,36103147701d0,716441
6317,36103145701d0,207349
6318,36103111804d1,708143
6319,36103145805d0,498779
6320,36103170002d0,835922
6321,36103123702d0,801325
6322,36103111601d0,514972
6323,36103159602d0,839586
6324,36103135301d0,484765
6325,36103190603d0,720305
6326,36103110902d0,483716
6327,36103110102d0,1167276
6328,36103122601d0,484521
6329,36103123402d0,102240
6330,36103110600d0,722710
6331,36103147803d0,111593
6332,36103124500d0,784187
6333,36103110803d1,494070
6334,36103110600d1,726377
6335,36103145604d0,95681
6336,36103158409d0,510609
6337,36103135208d0,786944
6338,36103146106d1,707585
6339,36103146606d2,721659
6340,36103147901d0,508034
6341,36103111503d0,1167749
6342,36103135204d0,707434
6343,36103110401d0,498704
6344,36103110803d2,711654
6345,36103111703d0,707833
6346,36103111701d0,104448
6347,36103146106d2,711894
6348,36103158402d0,504831
6349,36103169701d0,508499
6350,36103158402d1,716768
6351,36103190706d0,979919
6352,36103145803d0,490218
6353,36103145701d1,836628
6354,36103123600d1,1164817
6355,36103112204d0,720984
6356,36103190800d0,518029
6357,36103190401d0,112554
6358,36103158502d0,713369
6359,36103169800d3,514035
6360,36103112210d2,493657
6361,36103123702d1,507143
6362,36103158323d0,713768
6363,36103158007d0,1262204
6364,36103201100d0,493991
6365,36103145701d2,488508
6366,36103158803d0,979882
6367,36103200902d0,501090
6368,36103135401d0,726247
6369,36103158116d0,513941
6370,36103158403d0,486317
6371,36103145804d0,485173
6372,36103147602d0,1172598
6373,36103159106d0,717356
6374,36103122406d0,715762
6375,36103112103d0,515707
6376,36103124300d1,987281
6377,36103110200d0,721648
6378,36103111300d0,726355
6379,36103158001d0,987372
6380,36103110300d0,1165074
6381,36103110803d3,1263809
6382,36103158318d0,508814
6383,36103158306d0,1169941
6384,36103158006d0,720063
6385,36103158511d0,486026
6386,36103159106d1,1263088
6387,36103158304d0,714387
6388,36103158304d1,1175874
6389,36103158407d0,838400
6390,36103158401d0,492671
6391,36103145803d1,490218
6392,36103112103d1,484375
6393,36103135303d0,503908
6394,36103135003d0,719273
6395,36103134906d0,484285
6396,36103135304d0,485441
6397,36103135402d0,511925
6398,36103135402d1,206988
6399,36103135104d0,205907
6400,36103134904d0,494569
6401,36103135002d0,715695
6402,36103134703d0,506910
6403,36103134904d1,511191
6404,36103158323d1,495061
6405,36103158609d0,491443
6406,36103111802d0,722814
6407,36103135201d0,1263645
6408,36103146705d0,708918
6409,36103159102d0,500542
6410,36103134904d2,784356
6411,36103146614d0,716490
6412,36103122801d0,511706
6413,36103158001d1,490412
6414,36103111300d1,712426
6415,36103110600d2,516200
6416,36103146902d0,839074
6417,36103122501d0,515614
6418,36103110101d0,516629
6419,36103111401d0,498565
6420,36103110200d1,721648
6421,36103112002d0,516203
6422,36103111900d1,1170833
6423,36103158205d0,725469
6424,36103158207d0,505810
6425,36103145602d0,720706
6426,36103145704d0,785846
6427,36103146703d0,712516
6428,36103146105d0,718381
6429,36103146001d0,716331
6430,36103146003d0,503968
6431,36103145704d1,205900
6432,36111953300d0,1180582
6433,36111953800d0,1000086
6434,36111953600d0,528469
6435,36111953300d1,999001
6436,36111951200d0,526994
6437,36111951000d0,996533
6438,36111953700d0,119578
6439,36111953400d0,530125
6440,36111952900d0,999399
6441,36111953400d1,525058
6442,36111953900d0,998181
6443,36111952300d0,996008
6444,36111953400d2,524813
6445,36111951300d0,118228
6446,36111953900d1,209965
6447,36111953800d1,525526
6448,36111953800d2,1000082
6449,36111953500d0,999207
6450,36111952400d0,729765
6451,36111951200d1,210129
6452,36111953700d1,119578
6453,36111953800d3,527874
6454,36111955400d0,527152
6455,36111954800d0,999910
6456,36111951800d0,119649
6457,36111951700d0,730225
6458,36111954100d0,211373
6459,36111952600d0,995545
6460,36111952900d1,1182393
6461,36111951300d1,728875
6462,36111954800d1,530055
6463,36111953300d2,1180288
6464,36111953600d1,119975
6465,36111951900d0,1182614
6466,36111951000d1,120419
6467,36111953400d3,524814
6468,36111952600d1,211327
6469,36087012800d0,706154
6470,36087010901d0,1162017
6471,36087010601d0,974892
6472,36087011602d0,481666
6473,36087013100d0,1162663
6474,36087010102d0,975569
6475,36087011403d0,706802
6476,36087012800d1,478493
6477,36087013002d0,1163643
6478,36087013300d0,706562
6479,36087010601d1,826935
6480,36087010101d0,203266
6481,36087012000d0,482553
6482,36087010701d0,826903
6483,36087010702d0,479679
6484,36087010703d0,480373
6485,36087013100d1,481175
6486,36087012300d0,202917
6487,36087010703d1,480373
6488,36087011501d0,974642
6489,36087010901d1,1162014
6490,36087011401d0,204280
6491,36087010804d0,1260091
6492,36087011101d0,975808
6493,36087012600d0,479371
6494,36087012600d1,974025
6495,36087010801d0,706464
6496,36087012700d0,706150
6497,36087011303d0,706574
6498,36087011602d1,483230
6499,36087012300d1,784011
6500,36087012800d2,478443
6501,36087013402d0,203307
6502,36087011302d0,1162824
6503,36087012300d2,816060
6504,36087013100d2,706206
6505,36087011506d0,1162705
6506,36087012300d3,706978
6507,36087012202d0,705598
6508,36087011506d1,705898
6509,36087012300d4,483011
6510,36087012202d1,1164315
6511,36087010804d1,93912
6512,36087011506d2,478307
6513,36087012300d5,202917
6514,36087013100d3,704750
6515,36087013100d4,479621
6516,36087013002d1,974862
6517,36087012502d0,203362
6518,36087011101d1,706760
6519,36087010801d1,706141
6520,36087012502d1,203155
6521,36087012401d0,483134
6522,36087011302d1,480082
6523,36087011303d1,482004
6524,36087011700d0,704819
6525,36087012101d1,975194
6526,36087011303d2,203632
6527,36087013200d0,481765
6528,36087011601d0,95506
6529,36087012102d0,204603
6530,36087011502d0,479191
6531,36087012600d2,975057
6532,36087013100d5,94098
6533,36087010801d2,974488
6534,36087013002d2,974956
6535,36087010601d2,93806
6536,36087012106d0,1164493
6537,36087012101d2,975551
6538,36087011902d0,481872
6539,36087013402d1,704815
6540,36087011602d2,975121
6541,36087011901d0,706844
6542,36087012300d6,1260779
6543,36087011502d1,1163695
6544,36087011102d0,203121
6545,36087012202d2,1164315
6546,36087010902d0,973877
6547,36087010803d0,975184
